uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
arxiv:2505.20537v2,CoRI: Communication of Robot Intent for Physical Human-Robot Interaction,"Clear communication of robot intent fosters transparency and interpretability in physical human-robot interaction (pHRI), particularly during assistive tasks involving direct human-robot contact. We introduce CoRI, a pipeline that automatically generates natural language communication of a robot's upcoming actions directly from its motion plan and visual perception. Our pipeline first processes the robot's image view to identify human poses and key environmental features. It then encodes the planned 3D spatial trajectory (including velocity and force) onto this view, visually grounding the path and its dynamics. CoRI queries a vision-language model with this visual representation to interpret the planned action within the visual context before generating concise, user-directed statements, without relying on task-specific information. Results from a user study involving robot-assisted fee",2025,arXiv,Junxiang Wang; Emek Barış Küçüktabak; Rana Soltani Zarrin; Zackory Erickson,,2505.20537v2,http://arxiv.org/abs/2505.20537v2,arxiv,adaptive world action model robot,concept,wam,,,world action model; adaptive world action model; human robot interaction,2026-06-12T14:45:03Z,24.550,24.550
doi:10.3389/fnbot.2022.826410,A Bio-Inspired Mechanism for Learning Robot Motion From Mirrored Human Demonstrations,"Different learning modes and mechanisms allow faster and better acquisition of skills as widely studied in humans and many animals. Specific neurons, called mirror neurons, are activated in the same way whether an action is performed or simply observed. This suggests that observing others performing movements allows to reinforce our motor abilities. This implies the presence of a biological mechanism that allows creating models of others' movements and linking them to the self-model for achieving mirroring. Inspired by such ability, we propose to build a map of movements executed by a teaching agent and mirror the agent's state to the robot's configuration space. Hence, in this study, a neural network is proposed to integrate a motor cortex-like differential map transforming motor plans from task-space to joint-space motor commands and a static map correlating joint-spaces of the robot a",2022,Frontiers in Neurorobotics,Omar Zahra; Silvia Tolu; Peng Zhou; Anqing Duan; David Navarro-Alarcon,10.3389/fnbot.2022.826410,,https://doi.org/10.3389/fnbot.2022.826410,crossref,learning robot manipulation from human video,concept,human_data,,16,robot manipulation; human demonstration,2026-06-12T15:07:36Z,23.767,23.767
doi:10.1007/s12555-025-0505-8,REPLAY: Robot Embodiment via Intent-aware Policy Imitation by Replicating Human Demonstrations From Video,,2025,"International Journal of Control, Automation and Systems",Sung-Gil Park; Han-Byeol Kim; Yong-Geon Kim; Seuk-Woo Ryu; Byeong-Gil Yoo; Sungeun Chung; Yong-Jun Lee; Jeong-Seop Park; Woo-Jin Ahn; Myo-Taeg Lim,10.1007/s12555-025-0505-8,,https://doi.org/10.1007/s12555-025-0505-8,crossref,learning robot manipulation from human video,concept,human_data,,,robot manipulation; human demonstration,2026-06-12T15:07:36Z,23.600,23.600
doi:10.1109/roman.2018.8525727,Andorid Robot Motion Generation Based on Video-Recorded Human Demonstrations,,2018,2018 27th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN),Dae-Seong Go; Hyun-Jun Hyung; Dong-Wook Lee; Han Ul Yoon,10.1109/roman.2018.8525727,,https://doi.org/10.1109/roman.2018.8525727,crossref,learning robot manipulation from human video,concept,human_data,,4,robot manipulation; human demonstration,2026-06-12T14:45:03Z,23.005,23.005
doi:10.1145/3623384,"Unified Learning from Demonstrations, Corrections, and Preferences during Physical Human–Robot Interaction","Humans can leverage physical interaction to teach robot arms. This physical interaction takes multiple forms depending on the task, the user, and what the robot has learned so far. State-of-the-art approaches focus on learning from a single modality, or combine some interaction types. Some methods do so by assuming that the robot has prior information about the features of the task and the reward structure. By contrast, in this article, we introduce an algorithmic formalism that unites learning from demonstrations, corrections, and preferences. Our approach makes no assumptions about the tasks the human wants to teach the robot; instead, we learn a reward model from scratch by comparing the human’s input to nearby alternatives, i.e., trajectories close to the human’s feedback. We first derive a loss function that trains an ensemble of reward models to match the human’s demonstrations, co",2024,ACM Transactions on Human-Robot Interaction,Shaunak A. Mehta; Dylan P. Losey,10.1145/3623384,,https://doi.org/10.1145/3623384,crossref,learning robot manipulation from human video,concept,human_data,,18,robot manipulation; human robot interaction,2026-06-12T14:45:03Z,22.922,22.922
doi:10.1007/s10514-021-10030-9,User intent estimation during robot learning using physical human robot interaction primitives,"Abstract As robotic systems transition from traditional setups to collaborative work spaces, the prevalence of physical Human Robot Interaction has risen in both industrial and domestic environments. A popular representation for robot behavior is movement primitives which learn, imitate, and generalize from expert demonstrations. While there are existing works in context-aware movement primitives, they are usually limited to contact-free human robot interactions. This paper presents physical Human Robot Interaction Primitives (pHRIP), which utilize only the interaction forces between the human user and robot to estimate user intent and generate the appropriate robot response during physical human robot interactions. The efficacy of pHRIP is evaluated through multiple experiments based on target-directed reaching and obstacle avoidance tasks using a real seven degree of freedom robot arm.",2022,Autonomous Robots,Yujun Lai; Gavin Paul; Yunduan Cui; Takamitsu Matsubara,10.1007/s10514-021-10030-9,,https://doi.org/10.1007/s10514-021-10030-9,crossref,energy based model robot learning,concept,ebm,,13,human robot interaction,2026-06-12T15:07:36Z,22.720,22.720
doi:10.3389/frobt.2024.1312554,Multimodal fusion of EMG and vision for human grasp intent inference in prosthetic hand control,"Objective: For transradial amputees, robotic prosthetic hands promise to regain the capability to perform daily living activities. Current control methods based on physiological signals such as electromyography (EMG) are prone to yielding poor inference outcomes due to motion artifacts, muscle fatigue, and many more. Vision sensors are a major source of information about the environment state and can play a vital role in inferring feasible and intended gestures. However, visual evidence is also susceptible to its own artifacts, most often due to object occlusion, lighting changes, etc. Multimodal evidence fusion using physiological and vision sensor measurements is a natural approach due to the complementary strengths of these modalities. Methods: In this paper, we present a Bayesian evidence fusion framework for grasp intent inference using eye-view video, eye-gaze, and EMG from the for",2024,Frontiers in Robotics and AI,Mehrshad Zandigohar; Mo Han; Mohammadreza Sharif; Sezen Yağmur Günay; Mariusz P. Furmanek; Mathew Yarossi; Paolo Bonato; Cagdas Onal; Taşkın Padır; Deniz Erdoğmuş; Gunar Schirner,10.3389/frobt.2024.1312554,,https://doi.org/10.3389/frobt.2024.1312554,crossref,EBM transformer robotics robot hand,concept,architecture_x_embodiment,,44,EBM transformer robotics; robot hand; occlusion,2026-06-12T15:07:36Z,22.703,22.703
doi:10.2174/0126662558278156231231063935,Motion Signal-based Recognition of Human Activity from Video Stream Dataset Using Deep Learning Approach,"Background: Human physical activity recognition is challenging in various research eras, such as healthcare, surveillance, senior monitoring, athletics, and rehabilitation. The use of various sensors has attracted outstanding research attention due to the implementation of machine learning and deep learning approaches. Aim: This paper proposes a unique deep learning framework based on motion signals to recognize human activity to handle these constraints and challenges through deep learning (e.g., Enhance CNN, LR, RF, DT, KNN, and SVM) approaches. Method: This research article uses the BML (Biological Motion Library) dataset gathered from thirty volunteers with four various activities to analyze the performance metrics. It compares the evaluated results with existing results, which are found by machine learning and deep learning methods to identify human activity. Result: This framework ",2024,Recent Advances in Computer Science and Communications,Ram Kumar Yadav; Daniel Arockiam; Vijay Bhaskar Semwal,10.2174/0126662558278156231231063935,,https://doi.org/10.2174/0126662558278156231231063935,crossref,learning robot manipulation from human video,concept,human_data,,6,robot manipulation,2026-06-12T15:07:36Z,22.423,22.423
doi:10.3390/app15084186,Video Human Action Recognition Based on Motion-Tempo Learning and Feedback Attention,"In video human action-recognition tasks, motion tempo describes the dynamic patterns and temporal scales of human motion. Different categories of actions are typically composed of sub-actions with varying motion tempos. Effectively capturing sub-actions with different motion tempos and distinguishing category-specific sub-actions are crucial for improving action-recognition performance. Convolutional Neural Network (CNN)-based methods attempted to address this challenge, by embedding feedforward attention modules to enhance the action’s dynamic representation learning. However, feedforward attention modules rely only on local information from low-level features, lacking contextual information to generate attention weights. Therefore, we propose a Sub-action Motion information Enhancement Network (SMEN) based on motion-tempo learning and feedback attention, which consists of the Multi-Gra",2025,Applied Sciences,Yalong Liu; Chengwu Liang; Songqi Jiang; Peiwang Zhu,10.3390/app15084186,,https://doi.org/10.3390/app15084186,crossref,learning robot manipulation from human video,concept,human_data,,1,robot manipulation; ablation,2026-06-12T15:07:36Z,22.347,23.347
doi:10.1177/02783649211046285,Concept2Robot: Learning manipulation concepts from instructions and human demonstrations,"We aim to endow a robot with the ability to learn manipulation concepts that link natural language instructions to motor skills. Our goal is to learn a single multi-task policy that takes as input a natural language instruction and an image of the initial scene and outputs a robot motion trajectory to achieve the specified task. This policy has to generalize over different instructions and environments. Our insight is that we can approach this problem through learning from demonstration by leveraging large-scale video datasets of humans performing manipulation actions. Thereby, we avoid more time-consuming processes such as teleoperation or kinesthetic teaching. We also avoid having to manually design task-specific rewards. We propose a two-stage learning process where we first learn single-task policies through reinforcement learning. The reward is provided by scoring how well the robot",2021,The International Journal of Robotics Research,Lin Shao; Toki Migimatsu; Qiang Zhang; Karen Yang; Jeannette Bohg,10.1177/02783649211046285,,https://doi.org/10.1177/02783649211046285,crossref,learning robot manipulation from human video,concept,human_data,,68,robot manipulation; imitation learning; human demonstration; teleoperation; generalization,2026-06-12T15:07:36Z,21.967,22.967
